lieu_dit,cp,ville,id_client,code_postal,c_insee,c_iris,c_qualite_iris,codgeo
Street,93707,Klein,661ffdc5-3729-41a4-a52d-3eff5ce23dff,,,,8,
Street,87218,Devaux-les-Bains,e8ae9d8b-a587-4dea-b24b-586bb0a53ed8,,,,8,
Street,40697,Gayboeuf,2935639f-f241-41fb-be98-e579a75a5ca4,,,,8,
,19266,Sainte Thierry,c7dda63b-38d7-4568-aad8-1a02cde4e089,,,,8,
,4255,Munoz-sur-Chauvet,4e4fd4ee-106b-447d-9ecb-dcca0ec85625,,,,8,
Street,74396,Pinto-sur-Rivière,edf7e738-7a61-444b-9af5-5f782ac97ef0,,,,8,
,36581,Becker,acd564d4-338b-4d5e-be9f-6b7c877f3d91,,,,8,
,56968,Marchal,7d4251a5-4eef-408b-ab76-3ddc811e8eae,,,,8,
,8446,Sainte Rémydan,f5064438-874d-43f2-99ce-2c2cb6d0287b,,,,8,
,38883,Perrin,a2f7fa65-e667-4b9c-929f-cf983f68a5a9,,,,8,
Street,49636,Fleurydan,9581af50-7566-46ab-8a76-6a8be0caecee,,,,8,
,90124,Boutin,6222cdac-6c4f-496b-b008-ff8aa582db1c,,,,8,
,37590,Bousquet,b2f99514-5da9-40b6-b011-2c8cc2849ab5,,,,8,
,67108,Saint Simone,8b828e08-463b-45dc-bb0a-3148e76ff799,,,,8,
,75579,Saint Clémence,b343b506-3e3f-4f21-a7eb-6865d262d29f,,,,8,
,11168,Rousset,3b93defa-3718-42b8-99f7-614568c2095b,,,,8,
Street,10590,Gallet-sur-Brunel,c28cab0d-8190-4d7d-9d12-b5c599d215f8,,,,8,
Street,43508,BergerBourg,9158d83f-d353-4f59-9417-3924e89eb620,,,,8,
,85745,Sainte Anaïs-la-Forêt,8993caaa-9568-4d3c-ad6d-8db792172b77,,,,8,
Street,16954,Rousset,2aab1209-16e1-45f2-916e-6d9fe67accb4,,,,8,
,9471,Joubert,6485625d-c55d-4eee-9d44-ff05a86271aa,,,,8,
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55009,,8,55009
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55154,,8,55154
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55204,,8,55204
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55347,,8,55347
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55360,,8,55360
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55449,,8,55449
,55320,Fernandes,add3d62b-1de7-472f-a887-beb1d7d795f2,55320.0,55492,,8,55492
Street,76980,Prévost,c79c0bdb-fcaa-4159-96de-2a170bb5c6ff,76980.0,76735,,8,76735
,9229,Munoz,9a44236f-5369-4be7-993d-05554ef095d3,,,,8,
,69699,Bonnin,35fd56cb-cc1a-4518-89b5-6f6696810ccd,,,,8,
,14487,SalmonVille,bca14c36-e6d9-438a-a4c5-0acc2c352872,,,,8,
,48370,Sainte ChantalVille,4a121252-618f-4114-b734-4e4d8e660a6f,48370.0,48155,,8,48155
Street,55864,Delorme-sur-Gimenez,6d82a1d4-7caa-42c3-b274-b07b432bdeb9,,,,8,
Street,53711,Costa,7e114758-cbc9-4f66-a03a-05ef59015292,,,,8,
Street,65491,Gosselin-la-Forêt,5e571014-4e3f-480a-be64-9fe23a1f2701,,,,8,
Street,97464,Saint Sébastien,e528a09f-7375-468f-8d99-d217b83f3e72,,,,8,
,75355,WagnerVille,dba2b690-eaaf-4d02-8129-f4e3227456a5,,,,8,
,45918,Bazin-sur-Pascal,e2e825c3-ff77-4c54-b12d-d3517cb30370,,,,8,
Street,4988,De Oliveira-sur-Garnier,a572b982-05b2-41f3-9bb1-c366db3035a5,,,,8,
,70251,Fontaine,e3bd6c5a-4e94-4ac0-9947-69d5a2c1635d,,,,8,
,57172,Lemoine,7e66f913-638a-494d-a068-32b9b358a17b,,,,8,
,57644,MorvanBourg,649c64f7-2666-41d8-b3e1-e553165585ef,,,,8,
,46292,Saint Anoukdan,72bff1b2-7884-4747-8a56-639bc97d21e6,,,,8,
Street,82593,Leduc-les-Bains,32bdc6ca-725c-4e74-b90e-006686ed1638,,,,8,
,27501,Sainte AnastasieVille,e1fa2d81-35f4-404c-8f46-f1132234b1ba,,,,8,
,58604,Saint Étienne-sur-Mer,88e6ed58-9024-45df-9ce1-ee88ae51c5ef,,,,8,
,24553,Garnier-sur-Mer,c2df4df2-071a-413f-a26a-e966fc24d302,,,,8,
Street,49694,Dufourboeuf,e47a27fb-ce79-4d8b-8c78-1ea4a4ca96bf,,,,8,
Street,5357,Mendès-sur-Mer,65a2e9ff-6c15-476b-ab4e-7993815cba56,,,,8,
Street,34353,Lemaître,5a156bd1-bbcf-4c88-a8c8-c32d1aabec62,,,,8,
Street,85462,Sainte Chantal,56684ac4-9c3e-43b2-b374-8391f969c8f5,,,,8,
Street,46142,Camus,f4172180-d0e7-4c70-8829-bfc83360cfd3,,,,8,
Street,38359,Dumont,4faf57c4-8703-4d38-93f5-cc59d10d3068,,,,8,
Street,62189,Lévy-sur-Raymond,603a7db3-daea-452f-be4c-19e38d0ea2d3,,,,8,
Street,30868,Lemonnierdan,40d0cdfb-079e-4e57-bfce-85175c59166c,,,,8,
,97618,Chauveau,d742e6a1-b76e-4c25-889d-22c9b74cbf45,,,,8,
,8611,Chevalierdan,b62d0425-ab34-41ad-b2a3-dd523f29b179,,,,8,
Street,65113,Maillard,a0af3918-27f0-4436-a3cd-d1ed01412b14,,,,8,
,8994,GilbertVille,5d287c29-2efc-4bd8-b6e5-a1983dafe762,,,,8,
,2639,Sainte AlfredBourg,198efd09-88d4-4d00-b2e0-e7cba613861f,,,,8,
,91946,Henry-la-Forêt,3a2a2f42-1a64-4057-86a9-b2fbe464c1b1,,,,8,
,57208,Perrier-la-Forêt,c69d63a7-7e1e-407d-98b5-6a91a2af7bb8,,,,8,
,5367,Dupré-sur-Dufour,87f7e046-23bb-4a21-8d45-54f55eb52d9e,,,,8,
Street,74851,Maillard,71f4a5bd-e348-442f-bb43-5edbbf09b206,,,,8,
,61406,Perrier,55f91c8a-a8e8-4475-a766-7a95ecf76a14,,,,8,
,38285,Chauvet,950d0cef-3be5-407f-84dc-d36fe23ad784,,,,8,
Street,84365,Maury-sur-Mer,0fd51adb-fb23-4174-9c4a-5497d120f44c,,,,8,
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41029,,8,41029
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41031,,8,41031
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41032,,8,41032
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41052,,8,41052
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41059,,8,41059
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41059,,8,41059
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41059,,8,41059
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41061,,8,41061
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41145,,8,41145
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41147,,8,41147
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41233,,8,41233
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41246,,8,41246
Street,41120,HumbertVille,88a964f3-b657-4e0e-8790-94f83a5aae12,41120.0,41266,,8,41266
,73404,Sainte Michelle-les-Bains,25a69038-c8a2-4c2e-9f1a-c60052b46bb2,,,,8,
Street,6547,ColinVille,b20bd096-3fa9-428b-83ac-c86457eaa9c1,,,,8,
,56633,Saint Odette,c10db373-2350-4362-84ce-f88065622e9d,,,,8,
Street,97369,Colin-les-Bains,937a563c-f9dc-47dc-8882-88e1019c1a0f,,,,8,
Street,6339,Lamy-la-Forêt,be6daddd-ed1c-4e53-b7af-815b7b4e3e4f,,,,8,
,53801,Auger,ec7cf407-b905-4f01-8e1a-7196fc8124e1,,,,8,
Street,61640,Saint Joseph-les-Bains,4a3f2bac-aaca-4049-91b4-bfa825f662d2,,,,8,
Street,36996,Duranddan,7f2a2b4f-1510-4301-ad11-22ae628f0ab3,,,,8,
Street,43140,Blanchet-sur-Fernandez,fe799e55-f62e-4750-94f8-cc7d8dd2beb8,43140.0,43177,,8,43177
Street,43140,Blanchet-sur-Fernandez,fe799e55-f62e-4750-94f8-cc7d8dd2beb8,43140.0,43227,,8,43227
Street,43140,Blanchet-sur-Fernandez,fe799e55-f62e-4750-94f8-cc7d8dd2beb8,43140.0,43236,,8,43236
,59351,Royer,e3f39903-e8be-4cda-9811-d682647fadd6,,,,8,
Street,21105,Saint GrégoireVille,bfc6f391-c537-4179-97ae-00339a837a6f,,,,8,
Street,10727,Léger-sur-Carpentier,f297bd0e-45a2-45fe-98fb-93d308583c2b,,,,8,
Street,46787,Boutin,735975c1-a976-427e-992f-bb19da7c7a3b,,,,8,
Street,12488,Lacombe,0b1ad48d-f805-41ae-839f-c0ebbb3e0b4e,,,,8,
Street,41228,Traore,d21a3e48-fe7c-461a-8812-c75d7eb03dcc,,,,8,
Street,14245,Guérin,ac1657d1-05fb-4b6f-a09e-2ffdb5b32d9d,,,,8,
Street,97488,Morenoboeuf,04c719c0-bf33-46ca-b167-52765a95ea4e,,,,8,
,40736,Payet-sur-Bonnin,840c097d-9130-42d1-92f9-bc98fdbbe5b1,,,,8,
,10549,Allard,ebc593b9-0dff-4275-9a00-c90231331ffd,,,,8,
Street,84626,Coulon,c54c0bd9-55e9-46f5-8b4d-587e3f868ecf,,,,8,
,2893,Dupontnec,50693599-69f9-43a8-9510-71626b745b6a,,,,8,
Street,19348,Rocher,6c27103d-91db-4b36-83fa-4a28f5c2075d,,,,8,
Street,66976,Saint Joséphine-les-Bains,f1c605be-18b8-4304-b633-cd84201f945c,,,,8,
,78635,Bernier,81938b2b-48b5-4c2c-a293-450cdad79c82,,,,8,
Street,14658,Martineau,e28362e9-6eec-48eb-93f0-8d79402bae42,,,,8,
,50848,Payet,004b7597-a318-4eeb-8116-57f890ef8e24,,,,8,
Street,16242,Costanec,def17363-66f2-4d02-bda9-430199c65c24,,,,8,
Street,36568,Sainte Raymond,8ecb6aff-f2ad-4590-9bb0-df81224d3199,,,,8,
Street,38797,Perret,b104a8f1-ceb5-42f3-bb40-fbf0bf8e4c12,,,,8,
,4328,Maceboeuf,a47873c0-2d3e-421c-9adc-702dc1427115,,,,8,
,38996,Masse-sur-Mer,c266ac5c-80f0-4712-9446-5b850433d174,,,,8,
,77783,Lecomte,bde1b8c3-56e9-442c-abb5-bb7e5f0ead40,,,,8,
,80630,Saint Manon-la-Forêt,574368ef-ee06-43c1-aa76-95c56427155b,80630.0,80071,,8,80071
,42964,Rivière,37a819ba-3b7b-4e0f-bbd2-c6aac0fb5dbe,,,,8,
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85055,,8,85055
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85086,,8,85086
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85102,,8,85102
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85169,,8,85169
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85204,,8,85204
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85210,,8,85210
,85670,FabreVille,b464c5c5-5d48-455e-9fbd-93e39e9f8833,85670.0,85260,,8,85260
Street,17372,Maillard,d537dc8a-4d75-45ac-b4b7-00f6c3e73a85,,,,8,
,56293,Roy,033c230b-9620-4a52-a4e5-39a83dc7957c,,,,8,
Street,45855,Andre-la-Forêt,fd68ca03-3856-47de-88b9-3e85e5e4686d,,,,8,
Street,92361,Saint Jean-la-Forêt,5d6089e6-cce8-49fb-9cf7-2a20b707dbba,,,,8,
Street,93358,Saint Juliettedan,051ae8f1-910b-41c3-a2a7-06268e2fe2ae,,,,8,
,61874,Laurent-les-Bains,3b1afa80-acfc-407d-a7d2-bdd9fe4e6a33,,,,8,
,77327,Guichardboeuf,5aab3199-53c7-476b-8ba1-2606abc02241,,,,8,
Street,20553,Perez,7df1881e-544a-4b27-8a24-8e75f407b35b,,,,8,
,55103,Mauriceboeuf,bff009d8-4102-4ca6-9114-89999496a5e5,,,,8,
,47743,AllardVille,6ef78c40-0b2d-4162-8afa-d3c66bf0f266,,,,8,
,18266,Noël,b6c1c257-f844-470b-8692-a331228eeab5,,,,8,
,64890,Larochenec,8fe278cc-cfb2-4ff3-8518-7ba17a641565,,,,8,
,22898,Nicolas,6ec1abe7-e540-4342-947a-fb73ade7efed,,,,8,
Street,46253,Hoareau,ef88d145-4e20-4b17-b7ca-9b9c01657155,,,,8,
,18310,Diaz-sur-Lemaître,0f0c021f-20ac-4fad-9f40-8e20444cced3,18310.0,18085,,8,18085
,18310,Diaz-sur-Lemaître,0f0c021f-20ac-4fad-9f40-8e20444cced3,18310.0,18100,,8,18100
,18310,Diaz-sur-Lemaître,0f0c021f-20ac-4fad-9f40-8e20444cced3,18310.0,18103,,8,18103
,18310,Diaz-sur-Lemaître,0f0c021f-20ac-4fad-9f40-8e20444cced3,18310.0,18167,,8,18167
,18310,Diaz-sur-Lemaître,0f0c021f-20ac-4fad-9f40-8e20444cced3,18310.0,18228,,8,18228
,40598,Masson,33ad5ba1-3a41-46f1-8498-564a8c0e286f,,,,8,
,97256,Louis-la-Forêt,ae6808f8-892e-46b1-882e-d8f71212d63f,,,,8,
,76337,Maurice,00c0f807-1b8b-44b5-bc67-b784ff491dab,,,,8,
Street,9916,Berger,3dab23c1-5bfd-4562-9bc8-cae3d8c70476,,,,8,
,85798,Hamel-sur-Bonnet,b3d82242-6f6a-4402-9330-ced7c9d20bc7,,,,8,
Street,70307,Vasseurnec,58713f70-213e-4d91-88ae-d723b3fd6415,,,,8,
,12548,Sainte Patrick,2e9386c4-32c9-4db3-993a-f6d7aba3a45c,,,,8,
,14357,Bourgeois,53ca694f-d3ad-42b9-9e1a-4cb62479dc9c,,,,8,
Street,14516,Bonnet,9e4d5472-444d-4e93-8da6-228c8aa8ab20,,,,8,
Street,38284,BaronVille,7f5456b3-50e6-4b2e-88b7-fc77d7f46c5e,,,,8,
Street,83208,Rousseau-sur-Marques,76c24f2e-2878-4894-877d-88fbe9356a1c,,,,8,
Street,6849,Fernandezboeuf,69f089f5-597d-4608-b9b7-37d571989d94,,,,8,
,22526,Saint Hélènenec,23021264-9416-4897-88b8-e0cbfaa36951,,,,8,
,46688,Brunel-sur-Mer,982313a7-6b71-42e4-b279-49fe941ace1b,,,,8,
Street,17277,Durand-la-Forêt,5157e2d9-7ecb-46bc-b9a6-3df626b393f7,,,,8,
Street,15666,Sainte Aimée,7dbd2e65-8cae-484e-9efd-4cf104581451,,,,8,
,34870,Guyon,ec8e7cc8-3ff3-4c05-9c3a-fc15c000b324,,,,8,
,66274,Sainte Marieboeuf,dede082b-a93f-411d-a25d-1f0377400e10,,,,8,
Street,84480,Roux,4616dad1-311a-42bd-af8a-2d839c08e788,84480.0,84020,,8,84020
Street,84480,Roux,4616dad1-311a-42bd-af8a-2d839c08e788,84480.0,84023,,8,84023
Street,84480,Roux,4616dad1-311a-42bd-af8a-2d839c08e788,84480.0,84058,,8,84058
,57355,Petitjean,f4f5196d-3bea-44bb-8b8f-b193f8d905cf,,,,8,
Street,4780,Picardboeuf,743564f7-bab6-4c81-810b-88d8c498e98e,,,,8,
Street,10727,Lelièvre,b9441039-67ff-42a4-8d50-1c2b402b13c3,,,,8,
,39747,Lelièvre,83cbfd29-fe2d-45cf-b9fb-524d0ffe382b,,,,8,
,35814,Gallet,7c42b1ac-ddce-41df-9592-d4bf55eaf698,,,,8,
Street,84254,Benoit-les-Bains,7269b0a0-15b0-4440-82a6-63decd60cc2b,,,,8,
Street,60771,Sainte Laure,da453aa7-c4a3-4cfa-b09c-bc422cd3bdea,,,,8,
,14655,Voisin,f1245318-cbd6-49a5-bd82-586ade9cb758,,,,8,
Street,31768,Gaudin,bb5a37aa-63ec-4043-a712-070ff738d3db,,,,8,
Street,43295,Lecoq,879531e3-bdad-422c-a4dd-826fa4776f04,,,,8,
,64888,Bernier,c746f1db-9276-4e06-91f8-107a569d2604,,,,8,
,57997,Saint Philippenec,267f6565-3663-4a25-b82b-ab59dcdcf3f6,,,,8,
,27937,Saint Geneviève-sur-Mer,ead2df84-06bb-4933-8871-355253ccccfe,,,,8,
Street,91658,Pires,9af388b6-c747-4410-a76f-6efd9dd8fc38,,,,8,
Street,33179,ToussaintVille,5e8f91fe-7b3e-4904-a200-aafe30b08fc3,,,,8,
Street,76365,Saint Sabinedan,d8a2634e-1e62-49ad-b6c7-3a9fc9cb9ad3,,,,8,
Street,92679,Lebrundan,573b0742-627a-42c9-b6a3-28eaca1946a1,,,,8,
Street,37257,Saint ÉlisabethBourg,032eebfa-21a8-49d5-98e4-bc5d69800fd0,,,,8,
,63182,Dumas,1895dddf-9bd4-4785-8770-78b15c2383d4,,,,8,
,79368,Sainte DanielBourg,3015d3f9-0cc4-4f4a-9210-d03f4abaf8ac,,,,8,
,27697,Gomes,2ea6ae8e-fc6a-454b-a401-f0e48aec80eb,,,,8,
,97388,Sainte Renée,09763cac-97e4-4bbd-a87c-5bf73304dee0,,,,8,
,4724,Saint Gillesboeuf,3f1df978-f2b2-4136-b802-3f766bd4b5e1,,,,8,
,3937,Vidal-sur-Lemonnier,4637200d-c441-4186-99ed-4fd09d949ecd,,,,8,
Street,77185,Bègue-la-Forêt,3a4b02f9-9602-445a-a1c6-d9cd6e39aade,77185.0,77258,,8,77258
Street,64145,Baudry,c8bf2361-b511-4f8b-b273-a598d37bd75e,,,,8,
Street,40394,Saint Océaneboeuf,aa800153-98cc-4940-90b6-b7602575ebeb,,,,8,
Street,53835,Muller,3bf7dd73-9fab-4961-9b48-622dd3b1d686,,,,8,
Street,44917,Sainte LucasBourg,2f4d4e52-25f7-4f6e-a9d7-a7f3b3dd19f5,,,,8,
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65028,,8,65028
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65074,,8,65074
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65187,,8,65187
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65261,,8,65261
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65266,,8,65266
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65315,,8,65315
,65670,Sainte Alain,69a05f24-f7a7-4ed2-92c3-e7685c04706e,65670.0,65316,,8,65316
Street,41732,Gaudin-sur-Descamps,574efdf3-6284-424f-9354-497289f926d3,,,,8,
,48948,Masse,dc87717c-f4ab-49f8-854a-b2c3a201af1b,,,,8,
Street,27868,Menard-la-Forêt,eba45182-40ae-4d0f-8923-152157dc03c2,,,,8,
Street,16992,De Oliveira,7f7ef79f-7fb0-469e-a52a-ae66db6f39f4,,,,8,
Street,30587,Delahayenec,83706041-682f-483a-a796-806df43bb0dd,,,,8,
Street,13166,Boulangernec,f7ee7785-52c9-490b-8005-6338aa10a4a2,,,,8,
,38989,Sainte Robert,ee4e287a-a851-40a6-bb9f-75876c31c29d,,,,8,
,17992,MarionVille,c5d0c39b-b0d5-4aaf-a6a3-def7d5531fd2,,,,8,
Street,50101,Peltierboeuf,4cb8dae9-dbc2-4bf2-ac2e-1b8f26977750,,,,8,
,40245,ThomasVille,6fb3c6bd-3e84-4cdc-81bd-ac1f7387f3b3,,,,8,
,43855,Lopes,12c77a65-33fd-4e19-a712-dd1a85e754c0,,,,8,
Street,25903,Cohen-la-Forêt,a9380a41-5f41-49f5-822f-0928555a2394,,,,8,
Street,81223,Allard,f3b53408-d211-48b3-9a48-49abec8eaec6,,,,8,
,43668,Courtois-sur-Masse,960e778c-2e3d-43ac-a923-aa6c5cdf9e91,,,,8,
,88956,Gaudin-les-Bains,3e3f6b5d-4ac2-4193-b976-257d5e29cbaa,,,,8,
,74286,Masse,107c6370-d4e9-4020-916f-ce9c6f149bf2,,,,8,
,12228,Charpentier,2ce4f4a4-6364-4b04-9224-619cb0e41042,,,,8,
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31227,,8,31227
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31259,,8,31259
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31420,,8,31420
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31433,,8,31433
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31458,,8,31458
,31120,Da Silva,18d2f55e-67f3-4008-bc86-88875e651c8b,31120.0,31460,,8,31460
,23654,Lopez,fa96591b-cb35-45d1-95c4-df94e85efe47,,,,8,
Street,2229,Valette,ba47ba5e-e3fc-4de9-96c8-8fee43c83ae0,,,,8,
Street,25557,Bernier,4cefe939-5509-4313-b6d1-9a9e18ae9efc,,,,8,
,11291,Ponsdan,a566559b-fa1a-4e0c-8f8e-20cc5ba40723,,,,8,
,76544,VerdierVille,326cb7b3-4a54-469e-afe2-48b547d365eb,,,,8,
,53153,Laroche-les-Bains,757e89ae-6690-4214-b853-9263544d4cc8,,,,8,
Street,6452,Maury,3c6b1a4b-0a7f-4e49-ad80-b3e9176a3e99,,,,8,
Street,12589,Leconteboeuf,691684b5-de51-4db8-a623-0e106da3bc31,,,,8,
,44978,Carpentier,2668740a-9372-4b6c-82b2-3635b52eef59,,,,8,
,69930,Peltier,e4f3d927-eab4-4350-9a95-817198863b2d,69930.0,69187,,8,69187
,69930,Peltier,e4f3d927-eab4-4350-9a95-817198863b2d,69930.0,69220,,8,69220
Street,12670,Faivre,619b4c47-4e71-4e0a-b92c-372a6380c553,,,,8,
,67138,Bonnet,547cce7e-cf69-4d95-8eca-1fedda3fd43c,,,,8,
Street,72344,Bouchet,60ef31ae-9cbd-4359-b0da-7a1f89aa1965,,,,8,
Street,44223,Wagner,6a25caf0-a73a-4a02-97d1-ebfe45e256fc,,,,8,
Street,83392,Joseph,902e2ef8-e1be-44fa-ae69-9ee702f0c14d,,,,8,
,53587,Nicolas,ab9f2f74-c8b2-436b-bc10-74ec31c6f76e,,,,8,
,38187,Pichondan,7675fb50-c2e7-402d-8b22-d5fb41e27cd3,,,,8,
Street,40731,Guillon,7d7598df-e54d-438b-852f-0062bc825450,,,,8,
,26903,Lombard-sur-Jacquet,c0245908-31a4-47e0-be57-bb0de9dbe36b,,,,8,
,64277,ColasBourg,ba5fa62e-57d9-4aed-873f-141e41b8cee0,,,,8,
Street,23619,Perezboeuf,1ee95bb6-24de-4e9f-a369-4046983ab88d,,,,8,
Street,30795,Costanec,bd250f30-8a74-4f7e-ab53-e85268fcaf32,,,,8,
,97438,Da Costa,bf3749de-e337-4903-8a8e-89ab7eb811fe,97438.0,97418,,8,97418
,97438,Da Costa,bf3749de-e337-4903-8a8e-89ab7eb811fe,97438.0,97418,,8,97418
,97438,Da Costa,bf3749de-e337-4903-8a8e-89ab7eb811fe,97438.0,97418,,8,97418
,97438,Da Costa,bf3749de-e337-4903-8a8e-89ab7eb811fe,97438.0,97418,,8,97418
,3623,Deschamps-sur-Lecoq,ca423702-3f61-46f0-b8cb-8675781ae2c1,,,,8,
,22803,Sainte Alphonse,2e110b43-b6d4-40ba-8495-4deb489e734c,,,,8,
,74378,Le Roux-sur-Guibert,2c2e83aa-5056-4601-8c34-ab4d8bf61f75,,,,8,
,58780,Besson-sur-Mer,2c77001e-4479-43ff-ab7c-6873bc5c43f1,,,,8,
,19921,LambertVille,953e9505-4a12-4681-bc5e-7466522e6cfb,,,,8,
,49563,Sainte Joseph-la-Forêt,c2804221-37ef-425a-a376-4d283866dbed,,,,8,
,56150,Jacquotboeuf,2b710c95-93e1-4e4d-ae06-ed12f8bdb51c,56150.0,56010,,8,56010
,56150,Jacquotboeuf,2b710c95-93e1-4e4d-ae06-ed12f8bdb51c,56150.0,56074,,8,56074
,56150,Jacquotboeuf,2b710c95-93e1-4e4d-ae06-ed12f8bdb51c,56150.0,56207,,8,56207
Street,55550,Sainte Vincent,f68d0a5c-963e-4dc1-965d-b2dccef0383b,,,,8,
Street,93732,Saint MartinBourg,b09c7147-23cb-4232-acc7-6f09952197a1,,,,8,
Street,45566,Sainte Élise,c543debe-f84c-4a17-8e04-6f1ec5898630,,,,8,
Street,20405,Auger,89078f0e-449d-46a3-9322-d94184b7efc1,,,,8,
,19497,Lacroix,b352ff0c-3720-4590-902a-c221d9fe8c3b,,,,8,
Street,60576,Ribeirodan,44a960aa-df15-47cb-a5da-94cd3c24d5be,,,,8,
,56576,Rivière,b5fc5c77-99f6-4d7d-882c-9050bd62b41a,,,,8,
Street,76149,Laurent,423adf25-6ce0-4c7d-ae1e-c7cccb87313f,,,,8,
,22651,Gaudin-sur-Lebrun,da0a6fc2-6597-45e8-bf65-58fd1279e667,,,,8,
Street,64472,Carlier,05aacd86-d430-4094-963d-9e93f208a1c3,,,,8,
Street,53161,Blanchardboeuf,4946765e-ccdf-4c10-9b03-7eebb0fdf487,,,,8,
Street,97672,Saint Hortense,98bf6906-5ce7-4c9a-9c15-b3825ab11b57,,,,8,
Street,48988,Martineau,7a9b7584-4c68-4bc2-97c7-146d708a3ca8,,,,8,
Street,17862,Sainte Thomasdan,071c7c8e-573e-4092-9cd0-999e6f408ae6,,,,8,
Street,2745,Ollivier,23ac6fe5-b8af-4a8a-b3e1-f428baf9b2bd,,,,8,
Street,9822,Saint Louise,054e7729-8026-4af7-bfbc-07d724e9290d,,,,8,
,75204,Henry,c81271bb-e4b5-4977-8e5e-647b0587e46f,,,,8,
Street,97169,Marin-sur-Brunel,0e8c4300-2abb-471a-a3b8-f26e751a0c12,,,,8,
Street,38551,Gay,3920ac05-d982-4b31-977b-939403ee8a48,,,,8,
Street,68863,Alexandre-sur-Godard,7d2e11db-90f2-4724-a1e3-6d6db7418024,,,,8,
Street,52687,Leleuboeuf,2aea4131-8477-4f8d-b483-879acadce432,,,,8,
,13475,Jourdandan,1880fa6b-6761-4e28-ab09-1e55afb6e24b,,,,8,
,79510,Ferreiradan,b09b0902-68d6-4cc1-85bc-99d974577466,79510.0,79100,,8,79100
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67072,,8,67072
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67088,,8,67088
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67095,,8,67095
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67099,,8,67099
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67274,,8,67274
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67278,,8,67278
Street,67430,Lejeune-sur-Mer,e5fdb074-0d09-469a-b09f-e2297229ac33,67430.0,67385,,8,67385
